"","location","total_sqft","bath","price","bhk"
"8204","other","1050","2","110","2"
"8205","other","1130","3","38","3"
"8206","other","2204","2","305","3"
"8207","other","900","2","45","2"
"8208","other","1550","2","70","3"
"8209","other","916","2","42","2"
"8210","other","1358","3","50","3"
"8211","other","1936","2","54.21","3"
"8212","other","1685","2","110","3"
"8213","other","850","2","33","2"
"8214","other","1550","3","110","3"
"8215","other","500","1","20","1"
"8216","other","1146","2","38.5","2"
"8217","other","3155","4","370","3"
"8218","other","1765","3","105","3"
"8219","other","1265","2","70","2"
"8220","other","1012","2","59","2"
"8221","other","2045","4","154","3"
"8222","other","4400","9","120","7"
"8223","other","2400","4","280","6"
"8224","other","581.91","2","25","1"
"8225","other","1158","2","85","3"
"8226","other","925","2","51","2"
"8227","other","1415","2","110","2"
"8228","other","1210","2","60","2"
"8229","other","1100","2","55","2"
"8230","other","4750","5","600","4"
"8231","other","1840","3","155","3"
"8232","other","1350","2","185","2"
"8233","other","824","2","60","2"
"8234","other","1340","2","100","3"
"8235","other","1620","2","110","3"
"8236","other","1533","3","115","3"
"8237","other","1560","3","85","3"
"8238","other","1375","2","48.06","3"
"8239","other","750","1","25","1"
"8240","other","1375","2","85","3"
"8241","other","1095","2","40","2"
"8242","other","1440","2","60.33","3"
"8243","other","1200","2","49.5","2"
"8244","other","975","2","43","2"
"8245","other","2800","4","200","5"
"8246","other","900","2","42","2"
"8247","other","1500","3","88","3"
"8248","other","1010","2","46","2"
"8249","other","1140","2","76","2"
"8250","other","1198","2","84","2"
"8251","other","4000","4","520","4"
"8252","other","1470","4","34.5","4"
"8253","other","1370","2","75","2"
"8254","other","1316","2","55.5","2"
"8255","other","1050","2","43","2"
"8256","other","2400","7","110","6"
"8257","other","1000","1","55","2"
"8258","other","1200","2","125","2"
"8259","other","1200","2","50","2"
"8260","other","1313","2","58.27","2"
"8261","other","936","2","42","2"
"8262","other","1050","1","70","1"
"8263","other","1200","2","80","3"
"8264","other","1464","3","56","3"
"8265","other","1256","2","60","2"
"8266","other","1020","2","37","2"
"8267","other","830","2","34","2"
"8268","other","1210","2","40","2"
"8269","other","1520","2","62","2"
"8270","other","2300","3","80","3"
"8271","other","400","1","14","1"
"8272","other","946","2","38","2"
"8273","other","1575","4","150","5"
"8274","other","860","1","43","2"
"8275","other","4800","5","629","4"
"8276","other","1200","2","70","2"
"8277","other","1700","3","80","3"
"8278","other","1100","2","60","2"
"8279","other","6040","4","170","5"
"8280","other","1300","2","79","2"
"8281","other","1311","2","48","2"
"8282","other","3500","4","350","4"
"8283","other","1400","2","55","3"
"8284","other","1000","2","110","3"
"8285","other","1942","3","102","3"
"8286","other","1000","2","53","2"
"8287","other","950","2","45","2"
"8288","other","1022","2","52","2"
"8289","other","2000","3","25","4"
"8290","other","990","2","44.55","2"
"8291","other","2400","3","260","3"
"8292","other","1533","3","85","3"
"8293","other","1475","3","70","3"
"8294","other","1135","2","55","2"
"8295","other","1452.55","2","110","2"
"8296","other","2357","3","151","3"
"8297","other","1170","2","105","2"
"8298","other","1411","3","91.72","3"
"8299","other","1200","3","44","2"
"8300","other","3095","3","375","3"
"8301","other","1350","2","67.5","2"
"8302","other","1100","3","78","3"
"8303","other","1240","2","43.79","2"
"8304","other","3600","4","365","4"
"8305","other","1175","2","48.27","2"
"8306","other","4000","4","170","4"
"8307","other","1945","3","120","3"
"8308","other","1465","2","74.72","3"
"8309","other","1650","3","165","3"
"8310","other","1550","2","150","3"
"8311","other","1360","2","59.27","3"
"8312","other","1150","2","75","3"
"8313","other","1200","3","74","3"
"8314","other","1229","3","86.03","3"
"8315","other","1030","2","61","2"
"8316","other","600","1","32","1"
"8317","other","1165","2","135","2"
"8318","other","1107","2","33","2"
"8319","other","1520","3","80","3"
"8320","other","3000","4","240","4"
"8321","other","1050","2","38","2"
"8322","other","1315","2","90","2"
"8323","other","1210","2","72","2"
"8324","other","11338","9","1000","6"
"8325","other","1215","3","42.2","3"
"8326","other","30000","4","2100","4"
"8327","other","1445","3","64","3"
"8328","other","1170","2","68","2"
"8329","other","1600","2","110","2"
"8330","other","955","1","34.01","2"
"8331","other","1370","2","75","3"
"8332","other","1187","2","45","2"
"8333","other","1980","3","224","3"
"8334","other","1100","2","38.45","2"
"8335","other","1700","3","97","3"
"8336","other","1900","3","160","3"
"8337","other","1360","3","55","3"
"8338","other","1100","2","75","2"
"8339","other","1929","3","115","3"
"8340","other","3161","4","214","4"
"8341","other","1020","2","40","2"
"8342","other","3515","3","420","3"
"8343","other","1051","2","33","2"
"8344","other","1100","2","70","2"
"8345","other","1455","2","56","3"
"8346","other","4200","4","255","4"
"8347","other","1200","2","55","2"
"8348","other","700","1","41","1"
"8349","other","1300","2","49","3"
"8350","other","1400","2","67","2"
"8351","other","1200","2","53","2"
"8352","other","1535","3","55","3"
"8353","other","3000","3","250","3"
"8354","other","1100","2","61","2"
"8355","other","1260","1","41","1"
"8356","other","1500","1","37.5","1"
"8357","other","600","1","17","1"
"8358","other","1360","2","65","3"
"8359","other","1165","2","75","2"
"8360","other","1272","4","75","3"
"8361","other","965","2","45","2"
"8362","other","1600","5","140","5"
"8363","other","780","2","25","2"
"8364","other","1000","2","65","3"
"8365","other","1121","2","43.72","2"
"8366","other","2400","4","325","3"
"8367","other","674","1","19.9","2"
"8368","other","1463","1","142","2"
"8369","other","1306","2","58","3"
"8370","other","2401","3","185","3"
"8371","other","1875","2","235","3"
"8372","other","1225","2","47","2"
"8373","other","890","1","75","1"
"8374","other","1110","2","51","2"
"8375","other","1300","2","54","2"
"8376","other","2400","3","290","3"
"8377","other","960","2","32","2"
"8378","other","1690","3","100","3"
"8379","other","799","2","38","2"
"8380","other","1355","3","61","3"
"8381","other","1350","2","90","2"
"8382","other","1460","3","88","3"
"8383","other","1685","3","95","3"
"8384","other","800","1","52","1"
"8385","other","4000","5","280","4"
"8386","other","1100","2","53","2"
"8387","other","792","2","70","2"
"8388","other","2000","4","103","5"
"8389","other","1147","2","54","2"
"8390","other","2400","5","235","5"
"8391","other","2100","3","75","3"
"8392","other","1215","2","46.5","3"
"8393","other","461.82","1","31.7","1"
"8394","other","1500","2","85","3"
"8395","other","1065","2","50","2"
"8396","other","1205","2","42.18","2"
"8397","other","1260","2","75","2"
"8398","other","1199","2","50","2"
"8399","other","12000","12","525","10"
"8400","other","1070","2","33","2"
"8401","other","2820","3","285","3"
"8402","other","1950","3","130","3"
"8403","other","1326","2","62.17","2"
"8404","other","1350","2","140","3"
"8405","other","4051","4","345","4"
"8406","other","2100","3","170","3"
"8407","other","1991","3","160","3"
"8408","other","1234","2","61","2"
"8409","other","1200","3","66","3"
"8410","other","2220","4","65","3"
"8411","other","3000","4","342","4"
"8412","other","2400","6","245","6"
"8413","other","1069","2","55","2"
"8414","other","1375","2","105","2"
"8415","other","1693","3","108","3"
"8416","other","1160","2","41.75","2"
"8417","other","900","2","45","2"
"8418","other","1175","2","48","2"
"8419","other","1200","2","50","2"
"8420","other","600","2","23","2"
"8421","other","1364","2","70","2"
"8422","other","1150","2","77.5","3"
"8423","other","1146","2","39.5","2"
"8424","other","1110","2","41","2"
"8425","other","1156","2","49.5","2"
"8426","other","1058","2","60","2"
"8427","other","900","1","30","1"
"8428","other","1672","3","150","3"
"8429","other","1500","2","65","3"
"8430","other","1400","2","65","2"
"8431","other","1250","3","139","3"
"8432","other","1468","3","130","2"
"8433","other","1166","2","53","2"
"8434","other","900","2","46","2"
"8435","other","1190","3","55","3"
"8436","other","1480","2","145","3"
"8437","other","1500","3","65","3"
"8438","other","820","2","24","2"
"8439","other","2280","3","285","3"
"8440","other","2000","3","200","3"
"8441","other","1033","2","32","3"
"8442","other","1460","2","73","3"
"8443","other","1080","2","75","3"
"8444","other","2400","2","150","3"
"8445","other","1070","2","35","2"
"8446","other","1125","2","75","2"
"8447","other","1596","3","95","3"
"8448","other","1639","3","123","3"
"8449","other","920","2","37","2"
"8450","other","1740","3","199","3"
"8451","other","1372","2","90","3"
"8452","other","885","2","40","2"
"8453","other","6200","5","720","5"
"8454","other","1490","2","59.6","3"
"8455","other","1650","4","99","4"
"8456","other","925","2","63","2"
"8457","other","1200","3","95","4"
"8458","other","1200","2","79","2"
"8459","other","2500","3","270","3"
"8460","other","1584","3","145","4"
"8461","other","1570","3","115","3"
"8462","other","3000","3","400","3"
"8463","other","2400","6","130","6"
"8464","other","1680","3","85","3"
"8465","other","1464","2","56","2"
"8466","other","1750","3","180","3"
"8467","other","1500","1","160","2"
"8468","other","2100","6","275","6"
"8469","other","1200","2","50","2"
"8470","other","705","1","36.5","1"
"8471","other","1340","3","77","3"
"8472","other","1800","3","70","3"
"8473","other","925","2","42","2"
"8474","other","1230","2","57","2"
"8475","other","1260","1","41","1"
"8476","other","1200","2","125","2"
"8477","other","1270","2","175","4"
"8478","other","1200","3","130","3"
"8479","other","3595","6","360","4"
"8480","other","1100","2","39.5","2"
"8481","other","3100","5","385","4"
"8482","other","1219","2","40","2"
"8483","other","1200","4","150","4"
"8484","other","3259","3","270","3"
"8485","other","3200","3","190","4"
"8486","other","970","2","40","2"
"8487","other","596","1","42","1"
"8488","other","10000","16","550","16"
"8489","other","1200","4","110","4"
"8490","other","1910","3","190","3"
"8491","other","1405","2","70","3"
"8492","other","1800","3","65","3"
"8493","other","1750","3","149","3"
"8494","other","1360","2","65","3"
"8495","other","985","2","63","2"
"8496","other","1300","2","129","2"
"8497","other","1490","2","88","3"
"8498","other","620","1","25","2"
"8499","other","4428","4","255","4"
"8500","other","1301","2","55","2"
"8501","other","650","1","30","1"
"8502","other","1500","2","89.99","3"
"8503","other","1350","4","145","4"
"8504","other","910","1","42","1"
"8505","other","1250","3","39","3"
"8506","other","2000","3","85","3"
"8507","other","532","1","22.49","1"
"8508","other","1060","3","62","3"
"8509","other","902","2","42","2"
"8510","other","1550","2","160","2"
"8511","other","1374","2","70","3"
"8512","other","2145","4","125","4"
"8513","other","1080","2","55","2"
"8514","other","1000","2","80","2"
"8515","other","1240","2","52.6","2"
"8516","other","1500","2","97","3"
"8517","other","1865","4","140","3"
"8518","other","1200","2","49","2"
"8519","other","3500","4","245","4"
"8520","other","1203","2","59.86","2"
"8521","other","1600","3","76","3"
"8522","other","1134","2","40","2"
"8523","other","1320","2","73","3"
"8524","other","2150","6","205","6"
"8525","other","1100","2","56.1","2"
"8526","other","2400","5","120","5"
"8527","other","675","3","52","2"
"8528","other","1801","3","139","3"
"8529","other","1350","2","65","3"
"8530","other","2990","4","324","4"
"8531","other","2400","2","160","2"
"8532","other","1250","3","40","3"
"8533","other","1150","2","75","2"
"8534","other","1200","3","165","3"
"8535","other","1400","2","62","3"
"8536","other","1488","2","60","3"
"8537","other","4500","9","166","9"
"8538","other","1853","3","82","3"
"8539","other","861","2","35","2"
"8540","other","1256","2","62.8","2"
"8541","other","1390","2","80","3"
"8542","other","1550","2","90","3"
"8543","other","1310","2","37.83","3"
"8544","other","1080","2","39","2"
"8545","other","1500","4","110","4"
"8546","other","1531","3","72","3"
"8547","other","1839","3","165","3"
"8548","other","1200","2","55","2"
"8549","other","900","2","70","2"
"8550","other","1200","6","70","4"
"8551","other","1500","3","149","3"
"8552","other","1650","2","52","3"
"8553","other","1100","2","38","2"
"8554","other","750","2","50","1"
"8555","other","600","3","75","2"
"8556","other","1605","2","85","3"
"8557","other","1205","2","60","2"
"8558","other","1200","3","46.14","2"
"8559","other","1500","1","19.5","1"
"8560","other","1125","2","44","2"
"8561","other","1200","2","70","2"
"8562","other","1200","2","160","2"
"8563","other","1904","3","155","3"
"8564","other","2770","4","315","3"
"8565","other","813","1","39","1"
"8566","other","3884","4","240","4"
"8567","other","4750","2","120","4"
"8568","other","1630","2","97.78","3"
"8569","other","1090","2","36","2"
"8570","other","2425","4","173","4"
"8571","other","1150","2","56","2"
"8572","other","1141","2","49","2"
"8573","other","936","2","43","2"
"8574","other","1280","2","75","2"
"8575","other","735","1","75","1"
"8576","other","500","1","24","1"
"8577","other","1100","2","50","2"
"8578","other","1200","4","145","3"
"8579","other","1200","2","100","2"
"8580","other","1200","3","160","3"
"8581","other","1265","2","82","3"
"8582","other","3200","5","150","4"
"8583","other","1196","2","56.81","2"
"8584","other","1850","3","98","3"
"8585","other","2360","4","150","4"
"8586","other","1030","2","77.25","2"
"8587","other","1512","1","65.01","2"
"8588","other","2000","3","160","3"
"8589","other","1575","3","93","3"
"8590","other","1300","2","70","3"
"8591","other","975","2","50","2"
"8592","other","1380","2","75","2"
"8593","other","5800","5","80","5"
"8594","other","1000","2","45","2"
"8595","other","3000","5","100","4"
"8596","other","1080","2","45","2"
"8597","other","3100","3","250","3"
"8598","other","1190","2","100","2"
"8599","other","1827","3","100","3"
"8600","other","1500","3","95","3"
"8601","other","1180","2","63","2"
"8602","other","1300","3","47","3"
"8603","other","1155","2","60","3"
"8604","other","1540","3","68","3"
"8605","other","1206","2","38.5","2"
"8606","other","1645","3","95","3"
"8607","other","1200","4","140","4"
"8608","other","1200","2","55","3"
"8609","other","1161","2","36.69","2"
"8610","other","1097","2","65","2"
"8611","other","1600","3","165","4"
"8612","other","620","2","22","2"
"8613","other","900","2","110","2"
"8614","other","1200","2","125","2"
"8615","other","1355","2","75","2"
"8616","other","2000","3","85","3"
"8617","other","7500","4","900","4"
"8618","other","1280","2","49.75","2"
"8619","other","4200","1","160","2"
"8620","other","4104","4","360","4"
"8621","other","1215","2","49.85","2"
"8622","other","1076","2","52","2"
"8623","other","2080","2","150","2"
"8624","other","1505","2","90","2"
"8625","other","1200","3","95.75","3"
"8626","other","1810","4","148","3"
"8627","other","1250","2","39","2"
"8628","other","1530","2","97","3"
"8629","other","1500","3","70","3"
"8630","other","2000","5","80","4"
"8631","other","1410","2","45.12","3"
"8632","other","2000","3","85","3"
"8633","other","1500","2","130","3"
"8634","other","1600","3","72","3"
"8635","other","2100","6","71","6"
"8636","other","2500","3","75","3"
"8637","other","1400","2","80","2"
"8638","other","1533","3","150","3"
"8639","other","1100","2","38","2"
"8640","other","3730","6","450","4"
"8641","other","745","2","50","2"
"8642","other","1460","3","70","3"
"8643","other","1355","2","95","2"
"8644","other","833","1","49","1"
"8645","other","1037","2","36.28","2"
"8646","other","3000","5","270","4"
"8647","other","1220","2","68","2"
"8648","other","3811","3","475","4"
"8649","other","1545","3","85","3"
"8650","other","780","2","35","2"
"8651","other","1350","2","110","2"
"8652","other","1350","2","41","2"
"8653","other","1200","2","68","3"
"8654","other","1150","2","49","2"
"8655","other","2000","4","180","5"
"8656","other","1096","2","48","2"
"8657","other","1094","2","44","2"
"8658","other","1100","2","49","2"
"8659","other","1280","4","115","4"
"8660","other","1200","3","85","3"
"8661","other","1086","2","47.5","2"
"8662","other","1655","3","155","3"
"8663","other","1150","2","74","2"
"8664","other","1440","3","65.8","3"
"8665","other","1200","2","108","3"
"8666","other","1200","2","75","2"
"8667","other","1225","3","60","3"
"8668","other","1550","2","60","3"
"8669","other","1650","3","75","3"
"8670","other","1113","2","46","2"
"8671","other","1500","2","203","2"
"8672","other","1800","2","72","3"
"8673","other","1350","4","85","4"
"8674","other","4500","9","500","9"
"8675","other","935","2","32.73","2"
"8676","other","2500","5","120","5"
"8677","other","1550","3","160","3"
"8678","other","1140","2","52","2"
